Ceremony,Year,Class,CanonicalCategory,Category,Film,FilmId,Name,Nominees,NomineeIds,Winner,Detail
81,2008,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Slumdog Millionaire,tt1010048,Anthony Dod Mantle,Anthony Dod Mantle,nm0230045,TRUE,
81,2008,Production,COSTUME DESIGN,COSTUME DESIGN,Australia,tt0455824,Catherine Martin,Catherine Martin,nm0552039,,
81,2008,Production,COSTUME DESIGN,COSTUME DESIGN,The Curious Case of Benjamin Button,tt0421715,Jacqueline West,Jacqueline West,nm0922113,,
81,2008,Production,COSTUME DESIGN,COSTUME DESIGN,The Duchess,tt0864761,Michael O'Connor,Michael O'Connor,nm0640445,TRUE,
81,2008,Production,COSTUME DESIGN,COSTUME DESIGN,Milk,tt1013753,Danny Glicker,Danny Glicker,nm0322786,,
81,2008,Production,COSTUME DESIGN,COSTUME DESIGN,Revolutionary Road,tt0959337,Albert Wolsky,Albert Wolsky,nm0938717,,
81,2008,Directing,DIRECTING,DIRECTING,The Curious Case of Benjamin Button,tt0421715,David Fincher,David Fincher,nm0000399,,
81,2008,Directing,DIRECTING,DIRECTING,Frost/Nixon,tt0870111,Ron Howard,Ron Howard,nm0000165,,
81,2008,Directing,DIRECTING,DIRECTING,Milk,tt1013753,Gus Van Sant,Gus Van Sant,nm0001814,,
81,2008,Directing,DIRECTING,DIRECTING,The Reader,tt0976051,Stephen Daldry,Stephen Daldry,nm0197636,,
81,2008,Directing,DIRECTING,DIRECTING,Slumdog Millionaire,tt1010048,Danny Boyle,Danny Boyle,nm0000965,TRUE,
81,2008,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),The Betrayal (Nerakhoon),tt1157685,Ellen Kuras and Thavisouk Phrasavath,Ellen Kuras|Thavisouk Phrasavath,nm0475578|nm0681115,,
81,2008,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Encounters at the End of the World,tt1093824,Werner Herzog and Henry Kaiser,Werner Herzog|Henry Kaiser,nm0001348|nm1793471,,
81,2008,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),The Garden,tt1252486,Scott Hamilton Kennedy,Scott Hamilton Kennedy,nm1251618,,
81,2008,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Man on Wire,tt1155592,James Marsh and Simon Chinn,James Marsh|Simon Chinn,nm1016428|nm1187711,TRUE,
81,2008,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Trouble the Water,tt1149405,Tia Lessin and Carl Deal,Tia Lessin|Carl Deal,nm0504357|nm1179906,,
81,2008,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),The Conscience of Nhem En,tt1360057,Steven Okazaki,Steven Okazaki,nm0645574,,
81,2008,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),The Final Inch,tt1360061,Irene Taylor Brodsky and Tom Grant,Irene Taylor Brodsky|Tom Grant,nm2480339|nm0335679,,
81,2008,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Smile Pinki,tt1360065,Megan Mylan,Megan Mylan,nm0616959,TRUE,
81,2008,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),The Witness - From the Balcony of Room 306,tt1360068,Adam Pertofsky and Margaret Hyde,Adam Pertofsky|Margaret Hyde,nm0675700|nm3270598,,
81,2008,Production,FILM EDITING,FILM EDITING,The Curious Case of Benjamin Button,tt0421715,Kirk Baxter and Angus Wall,Kirk Baxter|Angus Wall,nm0062775|nm0908370,,
81,2008,Production,FILM EDITING,FILM EDITING,The Dark Knight,tt0468569,Lee Smith,Lee Smith,nm0809059,,
81,2008,Production,FILM EDITING,FILM EDITING,Frost/Nixon,tt0870111,Mike Hill and Dan Hanley,Mike Hill|Dan Hanley,nm0384528|nm0360067,,
81,2008,Production,FILM EDITING,FILM EDITING,Milk,tt1013753,Elliot Graham,Elliot Graham,nm0971680,,
81,2008,Production,FILM EDITING,FILM EDITING,Slumdog Millionaire,tt1010048,Chris Dickens,Chris Dickens,nm0225323,TRUE,
81,2008,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,The Baader Meinhof Complex,tt0765432,Germany,,,,
81,2008,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,The Class,tt1068646,France,,,,
81,2008,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Departures,tt1069238,Japan,,,TRUE,
81,2008,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Revanche,tt1173745,Austria,,,,
81,2008,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Waltz with Bashir,tt1185616,Israel,,,,
81,2008,Production,MAKEUP AND HAIRSTYLING,MAKEUP,The Curious Case of Benjamin Button,tt0421715,Greg Cannom,Greg Cannom,nm0134148,TRUE,
81,2008,Production,MAKEUP AND HAIRSTYLING,MAKEUP,The Dark Knight,tt0468569,"John Caglione, Jr. and Conor O'Sullivan",John Caglione Jr.|Conor O'Sullivan,nm0128550|nm0642745,,
81,2008,Production,MAKEUP AND HAIRSTYLING,MAKEUP,Hellboy II: The Golden Army,tt0411477,Mike Elizalde and Thom Floutz,Mike Elizalde|Thom Floutz,nm0253761|nm0283134,,
81,2008,Music,MUSIC (Original Score),MUSIC (Original Score),The Curious Case of Benjamin Button,tt0421715,Alexandre Desplat,Alexandre Desplat,nm0006035,,
81,2008,Music,MUSIC (Original Score),MUSIC (Original Score),Defiance,tt1034303,James Newton Howard,James Newton Howard,nm0006133,,
81,2008,Music,MUSIC (Original Score),MUSIC (Original Score),Milk,tt1013753,Danny Elfman,Danny Elfman,nm0000384,,
81,2008,Music,MUSIC (Original Score),MUSIC (Original Score),Slumdog Millionaire,tt1010048,A.R. Rahman,A.R. Rahman,nm0006246,TRUE,
81,2008,Music,MUSIC (Original Score),MUSIC (Original Score),WALL-E,tt0910970,Thomas Newman,Thomas Newman,nm0002353,,
81,2008,Music,MUSIC (Original Song),MUSIC (Original Song),WALL-E,tt0910970,Music by Peter Gabriel and Thomas Newman; Lyric by Peter Gabriel,Peter Gabriel|Thomas Newman,nm0300272|nm0002353,,Down To Earth
81,2008,Music,MUSIC (Original Song),MUSIC (Original Song),Slumdog Millionaire,tt1010048,Music by A.R. Rahman; Lyric by Gulzar,A.R. Rahman|Gulzar,nm0006246|nm0347899,TRUE,Jai Ho
81,2008,Music,MUSIC (Original Song),MUSIC (Original Song),Slumdog Millionaire,tt1010048,Music and Lyric by A.R. Rahman and Maya Arulpragasam,A.R. Rahman|Maya Arulpragasam,nm0006246|nm1756665,,O Saya
81,2008,Title,BEST PICTURE,BEST PICTURE,The Curious Case of Benjamin Button,tt0421715,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",Kathleen Kennedy|Frank Marshall|Ceán Chaffin,nm0005086|nm0550881|nm0149556,,
81,2008,Title,BEST PICTURE,BEST PICTURE,Frost/Nixon,tt0870111,"Brian Grazer, Ron Howard and Eric Fellner, Producers",Brian Grazer|Ron Howard|Eric Fellner,nm0004976|nm0000165|nm0271479,,
81,2008,Title,BEST PICTURE,BEST PICTURE,Milk,tt1013753,"Dan Jinks and Bruce Cohen, Producers",Dan Jinks|Bruce Cohen,nm0423134|nm0169260,,
81,2008,Title,BEST PICTURE,BEST PICTURE,The Reader,tt0976051,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",Anthony Minghella|Sydney Pollack|Donna Gigliotti|Redmond Morris,nm0005237|nm0001628|nm0317642|nm0606877,,
81,2008,Title,BEST PICTURE,BEST PICTURE,Slumdog Millionaire,tt1010048,"Christian Colson, Producer",Christian Colson,nm1384503,TRUE,
81,2008,Title,SHORT FILM (Animated),SHORT FILM (Animated),La Maison en Petits Cubes,tt1361566,Kunio Kato,Kunio Kato,nm3272471,TRUE,
81,2008,Title,SHORT FILM (Animated),SHORT FILM (Animated),Lavatory - Lovestory,tt0983242,Konstantin Bronzit,Konstantin Bronzit,nm0111588,,
81,2008,Title,SHORT FILM (Animated),SHORT FILM (Animated),Oktapodi,tt1323941,Emud Mokhberi and Thierry Marchand,Emud Mokhberi|Thierry Marchand,nm3196343|nm3194174,,
81,2008,Title,SHORT FILM (Animated),SHORT FILM (Animated),Presto,tt1245104,Doug Sweetland,Doug Sweetland,nm0842339,,
81,2008,Title,SHORT FILM (Animated),SHORT FILM (Animated),This Way Up,tt1279499,Alan Smith and Adam Foulkes,Alan Smith|Adam Foulkes,nm1931787|nm1927850,,
81,2008,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Auf der Strecke (On the Line),tt1219675,Reto Caffi,Reto Caffi,nm1802053,,
81,2008,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Manon on the Asphalt,tt1186020,Elizabeth Marre and Olivier Pont,Elizabeth Marre|Olivier Pont,nm0550094|nm1991764,,
81,2008,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),New Boy,tt1095191,Steph Green and Tamara Anghie,Steph Green|Tamara Anghie,nm1576181|nm1536213,,
81,2008,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),The Pig,tt1333640,Tivi Magnusson and Dorte Høgh,Tivi Magnusson|Dorte Høgh,nm0536410|nm1227825,,
81,2008,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Spielzeugland (Toyland),tt1280548,Jochen Alexander Freydank,Jochen Alexander Freydank,nm0293770,TRUE,
81,2008,Production,SOUND EDITING,SOUND EDITING,The Dark Knight,tt0468569,Richard King,Richard King,nm0455185,TRUE,
81,2008,Production,SOUND EDITING,SOUND EDITING,Iron Man,tt0371746,Frank Eulner and Christopher Boyes,Frank Eulner|Christopher Boyes,nm0262361|nm0102110,,
81,2008,Production,SOUND EDITING,SOUND EDITING,Slumdog Millionaire,tt1010048,Glenn Freemantle and Tom Sayers,Glenn Freemantle|Tom Sayers,nm0293634|nm0768482,,
81,2008,Production,SOUND EDITING,SOUND EDITING,WALL-E,tt0910970,Ben Burtt and Matthew Wood,Ben Burtt|Matthew Wood,nm0123785|nm0003214,,
81,2008,Production,SOUND EDITING,SOUND EDITING,Wanted,tt0493464,Wylie Stateman,Wylie Stateman,nm0823758,,
81,2008,Production,SOUND MIXING,SOUND MIXING,The Curious Case of Benjamin Button,tt0421715,"David Parker, Michael Semanick, Ren Klyce and Mark Weingarten",David Parker|Michael Semanick|Ren Klyce|Mark Weingarten,nm0662188|nm0783713|nm0460274|nm0918319,,
81,2008,Production,SOUND MIXING,SOUND MIXING,The Dark Knight,tt0468569,"Lora Hirschberg, Gary Rizzo and Ed Novick",Lora Hirschberg|Gary Rizzo|Ed Novick,nm0386567|nm0729886|nm0637085,,
81,2008,Production,SOUND MIXING,SOUND MIXING,Slumdog Millionaire,tt1010048,"Ian Tapp, Richard Pryke and Resul Pookutty",Ian Tapp|Richard Pryke|Resul Pookutty,nm0850059|nm0699358|nm1017076,TRUE,
81,2008,Production,SOUND MIXING,SOUND MIXING,WALL-E,tt0910970,"Tom Myers, Michael Semanick and Ben Burtt",Tom Myers|Michael Semanick|Ben Burtt,nm0616878|nm0783713|nm0123785,,
81,2008,Production,SOUND MIXING,SOUND MIXING,Wanted,tt0493464,"Chris Jenkins, Frank A. Montaño and Petr Forejt",Chris Jenkins|Frank A. Montaño|Petr Forejt,nm0420804|nm0599057|nm0286014,,
81,2008,Production,VISUAL EFFECTS,VISUAL EFFECTS,The Curious Case of Benjamin Button,tt0421715,"Eric Barba, Steve Preeg, Burt Dalton and Craig Barron",Eric Barba|Steve Preeg|Burt Dalton|Craig Barron,nm0053146|nm1762344|nm0198245|nm0057652,TRUE,
81,2008,Production,VISUAL EFFECTS,VISUAL EFFECTS,The Dark Knight,tt0468569,"Nick Davis, Chris Corbould, Tim Webber and Paul Franklin",Nick Davis|Chris Corbould|Tim Webber|Paul Franklin,nm0002428|nm0179269|nm0916449|nm0291518,,
81,2008,Production,VISUAL EFFECTS,VISUAL EFFECTS,Iron Man,tt0371746,"John Nelson, Ben Snow, Dan Sudick and Shane Mahan",John Nelson|Ben Snow|Dan Sudick|Shane Mahan,nm0625471|nm0811240|nm0837203|nm0536752,,
81,2008,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),The Curious Case of Benjamin Button,tt0421715,Screenplay by Eric Roth; Screen story by Eric Roth and Robin Swicord,Eric Roth|Robin Swicord,nm0744839|nm0842523,,
81,2008,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Doubt,tt0918927,Written by John Patrick Shanley,John Patrick Shanley,nm0788234,,
81,2008,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Frost/Nixon,tt0870111,Screenplay by Peter Morgan,Peter Morgan,nm0604948,,
81,2008,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),The Reader,tt0976051,Screenplay by David Hare,David Hare,nm0002376,,
81,2008,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Slumdog Millionaire,tt1010048,Screenplay by Simon Beaufoy,Simon Beaufoy,nm0064479,TRUE,
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Frozen River,tt0978759,Written by Courtney Hunt,Courtney Hunt,nm2581581,,
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Happy-Go-Lucky,tt1045670,Written by Mike Leigh,Mike Leigh,nm0005139,,
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),In Bruges,tt0780536,Written by Martin McDonagh,Martin McDonagh,nm1732981,,
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Milk,tt1013753,Written by Dustin Lance Black,Dustin Lance Black,nm0085257,TRUE,
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),WALL-E,tt0910970,"Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter",Andrew Stanton|Jim Reardon|Pete Docter,nm0004056|nm0714114|nm0230032,,
81,2008,Special,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,,,Jerry Lewis,Jerry Lewis,nm0001471,TRUE,
81,2008,Special,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,,,,Ed Catmull,nm0146216,TRUE,
81,2008,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Erwin Melzner|Volker Schumacher|Timo Müller,,TRUE,Lighting
81,2008,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Jacques Delacoux|Alexandre Leuchter,,TRUE,Systems
81,2008,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Bruno Coumert|Jacques Debize|Dominique Chervin|Christophe Reboulet,,TRUE,Lenses and Filters
81,2008,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,STEVE HYLÉN,,TRUE,Lenses and Filters
81,2008,Special,JOHN A. BONNER MEDAL OF COMMENDATION,JOHN A. BONNER MEDAL OF COMMENDATION,,,,Mark Kimball,nm0453816,TRUE,
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Crazy Heart,tt1263670,Jeff Bridges,Jeff Bridges,nm0000313,TRUE,Bad Blake
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Up in the Air,tt1193138,George Clooney,George Clooney,nm0000123,,Ryan Bingham
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,A Single Man,tt1315981,Colin Firth,Colin Firth,nm0000147,,George
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Invictus,tt1057500,Morgan Freeman,Morgan Freeman,nm0000151,,Nelson Mandela
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,The Hurt Locker,tt0887912,Jeremy Renner,Jeremy Renner,nm0719637,,Staff Sergeant William James
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Invictus,tt1057500,Matt Damon,Matt Damon,nm0000354,,Francois Pienaar
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,The Messenger,tt0790712,Woody Harrelson,Woody Harrelson,nm0000437,,Captain Tony Stone
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,The Last Station,tt0824758,Christopher Plummer,Christopher Plummer,nm0001626,,Tolstoy
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,The Lovely Bones,tt0380510,Stanley Tucci,Stanley Tucci,nm0001804,,George Harvey
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Inglourious Basterds,tt0361748,Christoph Waltz,Christoph Waltz,nm0910607,TRUE,Col. Hans Landa
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,The Blind Side,tt0878804,Sandra Bullock,Sandra Bullock,nm0000113,TRUE,Leigh Anne Tuohy
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,The Last Station,tt0824758,Helen Mirren,Helen Mirren,nm0000545,,Sofya
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,An Education,tt1174732,Carey Mulligan,Carey Mulligan,nm1659547,,Jenny
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,Gabourey Sidibe,Gabourey Sidibe,nm2829737,,Precious
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Julie & Julia,tt1135503,Meryl Streep,Meryl Streep,nm0000658,,Julia Child
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Nine,tt0875034,Penélope Cruz,Penélope Cruz,nm0004851,,Carla
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Up in the Air,tt1193138,Vera Farmiga,Vera Farmiga,nm0267812,,Alex Goran
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Crazy Heart,tt1263670,Maggie Gyllenhaal,Maggie Gyllenhaal,nm0350454,,Jean Craddock
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Up in the Air,tt1193138,Anna Kendrick,Anna Kendrick,nm0447695,,Natalie Keener
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,Mo'Nique,Mo'Nique,nm0594898,TRUE,Mary
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Coraline,tt0327597,Henry Selick,Henry Selick,nm0783139,,
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Fantastic Mr. Fox,tt0432283,Wes Anderson,Wes Anderson,nm0027572,,
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,The Princess and the Frog,tt0780521,John Musker and Ron Clements,John Musker|Ron Clements,nm0615780|nm0166256,,
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,The Secret of Kells,tt0485601,Tomm Moore,Tomm Moore,nm1119079,,
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Up,tt1049413,Pete Docter,Pete Docter,nm0230032,TRUE,
82,2009,Production,ART DIRECTION,ART DIRECTION,Avatar,tt0499549,Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair,Rick Carter|Robert Stromberg|Kim Sinclair,nm0141437|nm0834902|nm0801662,TRUE,
82,2009,Production,ART DIRECTION,ART DIRECTION,The Imaginarium of Doctor Parnassus,tt1054606,Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith,Dave Warren|Anastasia Masaro|Caroline Smith,nm0912790|nm0556085|nm0807618,,
82,2009,Production,ART DIRECTION,ART DIRECTION,Nine,tt0875034,Production Design: John Myhre; Set Decoration: Gordon Sim,John Myhre|Gordon Sim,nm0616924|nm0799246,,
82,2009,Production,ART DIRECTION,ART DIRECTION,Sherlock Holmes,tt0988045,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,Sarah Greenwood|Katie Spencer,nm0339391|nm0818005,,
82,2009,Production,ART DIRECTION,ART DIRECTION,The Young Victoria,tt0962736,Production Design: Patrice Vermette; Set Decoration: Maggie Gray,Patrice Vermette|Maggie Gray,nm0894411|nm0336799,,
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Avatar,tt0499549,Mauro Fiore,Mauro Fiore,nm0278475,TRUE,
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Harry Potter and the Half-Blood Prince,tt0417741,Bruno Delbonnel,Bruno Delbonnel,nm0216632,,
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,The Hurt Locker,tt0887912,Barry Ackroyd,Barry Ackroyd,nm0010096,,
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Inglourious Basterds,tt0361748,Robert Richardson,Robert Richardson,nm0724744,,
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,The White Ribbon,tt1149362,Christian Berger,Christian Berger,nm0074141,,
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,Bright Star,tt0810784,Janet Patterson,Janet Patterson,nm0666253,,
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,Coco before Chanel,tt1035736,Catherine Leterrier,Catherine Leterrier,nm0504639,,
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,The Imaginarium of Doctor Parnassus,tt1054606,Monique Prudhomme,Monique Prudhomme,nm0698889,,
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,Nine,tt0875034,Colleen Atwood,Colleen Atwood,nm0041181,,
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,The Young Victoria,tt0962736,Sandy Powell,Sandy Powell,nm0694309,TRUE,
82,2009,Directing,DIRECTING,DIRECTING,Avatar,tt0499549,James Cameron,James Cameron,nm0000116,,
82,2009,Directing,DIRECTING,DIRECTING,The Hurt Locker,tt0887912,Kathryn Bigelow,Kathryn Bigelow,nm0000941,TRUE,
82,2009,Directing,DIRECTING,DIRECTING,Inglourious Basterds,tt0361748,Quentin Tarantino,Quentin Tarantino,nm0000233,,
82,2009,Directing,DIRECTING,DIRECTING,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,Lee Daniels,Lee Daniels,nm0200005,,
82,2009,Directing,DIRECTING,DIRECTING,Up in the Air,tt1193138,Jason Reitman,Jason Reitman,nm0718646,,
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Burma VJ,tt1333634,Anders Østergaard and Lise Lense-Møller,Anders Østergaard|Lise Lense-Møller,nm0960312|nm0502208,,
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),The Cove,tt1313104,Louie Psihoyos and Fisher Stevens,Louie Psihoyos|Fisher Stevens,nm2694309|nm0001770,TRUE,
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),"Food, Inc.",tt1286537,Robert Kenner and Elise Pearlstein,Robert Kenner|Elise Pearlstein,nm0448422|nm1015409,,
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,tt1319726,Judith Ehrlich and Rick Goldsmith,Judith Ehrlich|Rick Goldsmith,nm1155102|nm0326124,,
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Which Way Home,tt0489342,Rebecca Cammisa,Rebecca Cammisa,nm1095640,,
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),China's Unnatural Disaster: The Tears of Sichuan Province,tt1430809,Jon Alpert and Matthew O'Neill,Jon Alpert|Matthew O'Neill,nm0022412|nm2268713,,
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),The Last Campaign of Governor Booth Gardner,tt1534853,Daniel Junge and Henry Ansbacher,Daniel Junge|Henry Ansbacher,nm0432616|nm1461938,,
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),The Last Truck: Closing of a GM Plant,tt1487120,Steven Bognar and Julia Reichert,Steven Bognar|Julia Reichert,nm0091840|nm0717064,,
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Music by Prudence,tt1543539,Roger Ross Williams and Elinor Burkett,Roger Ross Williams|Elinor Burkett,nm2141317|nm1754444,TRUE,
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Rabbit à la Berlin,tt1410281,Bartek Konopka and Anna Wydra,Bartek Konopka|Anna Wydra,nm1572674|nm2317039,,
